2019-7-28 08:40,8.220128,1.489571,5.67238,11.8023,11.549441,8.396431,1.487137,5.64879,10.95458,10.95458,8.131026,1.545217,4.89332,11.76095,10.99788,8.159902,1.524122,4.89458,11.7497,10.98802,8.09626,1.467114,4.89348,12.52278,12.271013,7.977218,1.389024,4.8916,11.7604,11.508544,123.27,7.85,131.08,122.61,8.27,122.52,113.02,7.95,119.98,843.874724,0.066498,843.708479,844.273711,26.20165,0.06781,26.06603,26.29065,105.1,8.78,0
2019-7-28 08:50,9.453774,1.096489,6.43862,13.33478,12.821399,9.901002,1.054336,6.40676,12.47052,12.22039,9.763233,1.072876,6.41946,12.52402,12.272207,9.725155,1.088441,6.41794,12.51138,12.51138,9.589314,1.074968,6.41934,13.28571,12.011617,9.381506,1.20433,6.418,12.5236,12.012256,120.22,6.74,128.85,120.46,6.72,125.89,109.64,7.01,110.68,843.874724,0.083122,843.608733,844.207213,26.328794,0.050858,26.248269,26.426271,100.51,7.94,0
2019-7-28 09:00,9.744946,1.264296,6.43862,13.33478,12.821399,10.001812,1.196077,7.16473,13.22849,12.97836,10.027255,1.121713,6.41946,13.28709,12.775833,10.350494,1.166132,6.41794,13.27306,12.762734,10.361399,1.126085,7.18227,13.28571,12.774547,10.3294,1.245542,7.1812,13.2868,12.5236,122.92,5.4,129.21,124.65,5.64,131.66,116.08,5.69,123.32,843.808226,0.083122,843.309492,844.173964,26.29065,0.025429,26.260984,26.375413,108.42,5.37,0
2019-7-28 09:10,9.406268,1.107217,6.43862,12.56854,12.055159,9.506857,1.01568,7.16473,13.22849,12.47052,9.277157,1.02404,6.41946,12.52402,11.76095,9.153895,1.057974,6.41794,11.7497,11.498346,9.108668,1.092516,6.41934,12.52278,11.75985,9.12965,1.092139,6.418,12.5236,11.7604,124.69,6.17,132.33,124.95,6.95,133.23,116.76,7.29,123.27,843.758353,0.066498,843.37599,844.024344,26.392366,0.038143,26.33727,26.481366,108.54,8.25,0
2019-7-28 09:20,10.547199,0.97619,7.20486,13.33478,12.821399,10.850738,0.85499,7.16473,13.22849,12.97836,10.604899,0.838614,7.9456,12.52402,12.272207,10.622414,0.954385,7.9413,12.51138,12.51138,10.584938,0.990283,7.9452,12.52278,12.52278,10.426326,1.220357,6.418,13.2868,13.2868,122.37,4.88,126.61,122.87,5.4,129.2,113.61,5.57,120.06,843.592108,0.083122,843.37599,843.974471,26.455938,0.021191,26.422032,26.506795,104.4,6.52,0
2019-7-28 09:30,10.310431,1.255101,7.20486,13.33478,13.081921,10.393682,1.094509,7.16473,13.22849,12.47052,10.034886,1.159103,6.41946,12.52402,12.272207,9.843977,1.163085,7.17962,13.27306,12.762734,9.623646,1.078783,6.41934,12.52278,12.271013,9.627256,1.162354,6.418,12.5236,12.012256,122.76,7,123.68,123.47,7.09,122.36,115.28,7.38,124.97,843.625357,0.083122,843.292868,844.007719,26.47289,0.021191,26.443223,26.515271,107.47,7.21,0
2019-7-28 09:40,9.936506,1.404518,7.20486,13.33478,13.081921,10.55513,1.143019,7.9227,13.22849,12.97836,10.209629,1.200309,7.18253,13.28709,13.28709,10.091523,1.180604,6.41794,13.27306,12.51138,9.876939,1.412183,5.65641,12.52278,12.271013,9.90735,1.520294,4.8916,13.2868,13.2868,130.27,5.47,130.24,130,6.18,128.15,119.82,7.28,124.28,843.558859,0.083122,843.292868,844.024344,26.400842,0.025429,26.366937,26.451699,105.14,8.44,0
2019-7-28 09:50,10.029987,1.224452,7.20486,13.33478,13.081921,10.761298,0.974749,7.16473,13.98646,13.47862,10.580481,0.978256,7.9456,13.28709,12.775833,10.533297,1.012273,7.9413,13.27306,12.762734,10.391917,0.974262,7.18227,13.28571,12.774547,10.3294,1.084507,7.9444,13.2868,13.034944,130.56,4.44,131.26,130.41,4.92,134.43,120.53,5.47,119.67,843.592108,0.099747,843.276244,843.941222,26.311841,0.042381,26.244031,26.417794,111.05,6.11,0
2019-7-28 10:00,9.28137,1.278088,5.67238,12.56854,12.315681,9.504583,1.10512,5.64879,12.47052,12.22039,9.236714,1.114082,6.41946,11.76095,11.76095,9.205689,1.189744,6.41794,12.51138,12.260026,9.09341,1.093279,6.41934,11.75985,11.75985,8.935034,1.043294,6.418,11.7604,11.249056,127.57,6.61,125.91,127.76,6.31,118.32,117.69,6.9,111.22,843.625357,0.066498,843.392615,843.858099,26.235555,0.021191,26.188935,26.26946,106.26,8.06,0
2019-7-28 10:10,9.111265,1.057411,5.67238,11.8023,11.288919,9.596298,1.230185,6.40676,12.47052,12.47052,9.232899,1.239989,5.65639,13.28709,12.52402,9.169128,1.273529,5.65626,12.51138,12.260026,8.925565,1.240524,6.41934,12.52278,12.52278,8.72439,1.217304,4.8916,13.2868,13.034944,129.2,6.47,135.09,128.98,7.65,134.25,119.67,7.79,132.01,843.608733,0.066498,843.392615,843.82485,26.061792,0.089001,25.900743,26.197412,108.08,7.81,0
2019-7-28 10:20,9.300526,0.953969,5.67238,11.8023,11.549441,10.95458,0.710218,8.68067,13.22849,12.72065,10.559115,0.844718,7.18253,13.28709,12.52402,10.313933,1.035123,7.17962,13.27306,12.260026,9.959335,1.102434,6.41934,12.52278,12.271013,9.655494,1.071533,6.418,12.5236,12.271744,137.19,4.83,133.4,136.93,5.04,131.47,126.56,6.24,125.3,843.575484,0.083122,843.143248,843.941222,25.743932,0.080524,25.604074,25.900743,115.7,6.4,0
2019-7-28 10:30,8.715885,1.065074,5.67238,11.03606,11.03606,10.474785,0.849684,7.9227,12.47052,12.22039,10.118823,0.831746,7.9456,12.52402,11.76095,9.725916,1.010749,6.41794,11.7497,11.7497,9.442069,0.953663,7.18227,11.75985,11.508083,9.119728,0.983765,6.418,11.7604,11.249056,141.02,4.66,119.51,140.33,4.88,139.15,130.65,5.42,123.39,843.558859,0.066498,843.242995,843.774977,25.515073,0.050858,25.443025,25.621026,118.26,6.31,0
2019-7-28 10:40,8.80247,1.227516,4.90614,11.8023,11.549441,9.927531,1.371926,5.64879,13.22849,12.72065,9.507604,1.249909,6.41946,12.52402,12.272207,9.06097,1.181366,4.89458,12.51138,12.001054,8.766876,1.159654,5.65641,12.52278,12.011617,8.396214,1.222646,4.8916,12.5236,12.012256,137.78,5.51,136.33,136.06,7.1,139.51,126.15,7.25,131.65,843.625357,0.099747,843.342741,843.941222,25.3625,0.046619,25.286214,25.447263,113.93,8.21,0
2019-7-28 10:50,8.164959,1.23288,4.90614,11.03606,10.783201,9.590234,1.118006,5.64879,11.71255,11.71255,8.973455,1.119424,5.65639,11.76095,11.509137,8.409733,1.150137,5.65626,11.7497,11.239374,7.977243,0.971973,4.89348,10.99692,10.485757,7.597144,0.972317,4.8916,10.9972,10.745344,138.81,6.22,140.19,136.45,7.6,122.55,126.61,8.02,127.05,843.924597,0.083122,843.641982,844.207213,25.235356,0.029667,25.180261,25.303167,115.41,8.47,0
2019-7-28 11:00,7.172678,1.087295,4.90614,10.26982,9.756439,8.864857,0.994457,4.89082,10.95458,10.95458,8.426334,0.982071,4.89332,10.23481,10.23481,7.965674,1.0336,4.89458,10.22634,9.716014,7.599593,1.00249,4.89348,9.47106,9.47106,7.425424,1.057795,4.8916,10.234,9.722656,151.35,7.63,158.18,150.61,7.84,147.72,141.31,9.01,138.79,844.157339,0.066498,843.941222,844.45658,25.133641,0.025429,25.099736,25.184499,129.06,9.61,0
2019-7-28 11:10,7.879151,1.18614,4.1399,11.03606,10.522679,8.57986,0.85878,5.64879,10.95458,10.44674,8.384365,0.808854,5.65639,10.23481,10.23481,8.03651,0.867554,5.65626,10.22634,10.22634,7.590438,0.847615,4.89348,9.47106,9.219293,7.14304,0.850968,4.1284,9.4708,9.4708,158.05,5.83,158.71,157.39,6.07,156.12,148.94,5.81,150.03,844.107466,0.049873,843.924597,844.30696,24.976831,0.076286,24.858163,25.116689,135,6.86,0
2019-7-28 11:20,6.68918,1.189204,4.1399,9.50358,8.990199,7.896171,1.07177,4.89082,10.19661,9.94648,7.228314,1.152999,4.89332,10.23481,9.723553,6.919125,1.034361,4.1329,10.22634,9.716014,6.46893,0.949085,4.13055,9.47106,8.70813,6.233306,0.996739,4.1284,9.4708,9.218944,154.86,7.61,159.77,154.59,8.89,153.84,144.57,8.69,142.6,844.157339,0.049873,843.957846,844.340208,24.7734,0.046619,24.6844,24.875116,128.56,8.42,0
2019-7-28 11:30,7.656942,1.288816,3.37366,10.26982,10.016961,8.041701,1.048273,4.89082,10.19661,9.94648,7.659449,1.082796,4.13025,10.23481,9.723553,7.314437,0.995516,4.1329,9.46466,9.46466,6.835137,1.052843,4.13055,9.47106,9.219293,6.462266,1.110456,4.1284,9.4708,8.959456,161.58,6.15,160.67,159.84,7.29,173.85,151.14,6.69,160.84,844.257086,0.033249,844.074217,844.406706,24.565732,0.063572,24.476731,24.6844,136.54,7.6,0
2019-7-28 11:40,8.639261,0.580044,5.67238,10.26982,9.756439,8.625338,0.49647,6.40676,10.19661,9.94648,8.510272,0.576118,6.41946,10.23481,9.723553,7.987001,0.724358,4.89458,9.46466,9.213306,7.35927,0.857533,4.89348,8.70813,8.70813,6.843866,0.973843,4.1284,9.4708,8.7076,163.18,3.26,174.54,161.02,3.78,161.18,150.57,4.37,155.93,844.257086,0.049873,844.124091,844.423331,24.476731,0.021191,24.43435,24.519113,133.45,6.27,0
2019-7-28 11:50,9.494385,0.704941,6.43862,11.03606,10.783201,9.605393,0.714766,7.16473,10.95458,10.70445,9.300049,0.863032,5.65639,10.99788,10.486623,8.514083,0.949053,5.65626,10.22634,10.22634,7.694959,0.965869,4.89348,10.23399,9.722827,7.137698,1.00895,4.1284,9.4708,9.218944,167.09,2.9,162.62,165.9,3.89,166.97,154.95,4.46,158.46,844.240462,0.083122,843.991095,844.45658,24.430112,0.025429,24.370778,24.489446,137.6,7.02,0
2019-7-28 12:00,9.875206,0.49116,7.9711,11.03606,10.783201,9.876747,0.482069,7.9227,10.95458,10.70445,9.889902,0.585275,7.9456,10.99788,10.746067,9.18817,0.839371,7.17962,11.7497,10.736666,8.231299,0.99715,5.65641,10.99692,10.745153,7.50785,1.171512,4.8916,10.9972,10.485856,168.39,3.94,165.24,166.45,4.44,165.37,155,5.47,159.32,844.207213,0.066498,843.974471,844.390082,24.400445,0.033905,24.311444,24.447065,135.76,7.04,0
2019-7-28 12:10,9.24689,0.529472,7.9711,11.03606,10.783201,9.133178,0.516936,7.9227,10.95458,10.70445,9.203139,0.542543,7.9456,10.99788,10.746067,8.743349,0.64819,6.41794,10.98802,10.477694,8.217566,0.804128,5.65641,10.23399,9.722827,7.591802,0.870048,5.6548,10.234,9.722656,174.03,3.1,170.95,171.16,3.18,167.82,159.91,4.09,147.89,844.257086,0.049873,844.040968,844.45658,24.336873,0.076286,24.180062,24.43435,142.44,6.28,0
2019-7-28 12:20,9.66449,0.375458,8.73734,10.26982,10.26982,9.409837,0.347908,8.68067,10.19661,10.19661,9.499974,0.470051,7.18253,10.23481,10.23481,8.881975,0.753302,6.41794,10.22634,10.22634,8.180182,0.86974,4.89348,10.23399,9.722827,7.318576,0.87997,5.6548,9.4708,9.4708,176.69,1.98,175.3,174.34,2.68,179.5,163.69,4.19,167.14,844.30696,0.049873,844.124091,844.489828,24.129205,0.033905,24.061395,24.180062,144.47,7.09,0
2019-7-28 12:30,8.501338,1.012203,4.90614,10.26982,10.016961,8.378998,0.949736,4.89082,10.19661,9.94648,8.122632,1.084322,4.89332,10.23481,10.23481,7.623679,1.009226,4.89458,9.46466,9.46466,7.0808,0.947559,4.13055,10.23399,9.722827,6.498136,0.992923,4.1284,9.4708,9.4708,177.13,4.93,178.06,175.17,5.83,172.98,165.12,6.8,167.44,844.705946,0.166245,844.323584,844.971938,24.04868,0.025429,23.993585,24.099538,146.16,7.57,0
2019-7-28 12:40,8.535819,0.668928,5.67238,10.26982,10.016961,8.470712,0.642001,6.40676,10.19661,9.68877,8.203518,0.819537,5.65639,10.23481,9.723553,7.421834,0.977997,4.89458,9.46466,9.46466,6.818352,0.966632,4.13055,9.47106,9.219293,6.202014,0.927288,4.1284,8.7076,8.196256,173.77,3.95,175.5,172.33,5.01,176.01,161.26,5.92,169.95,844.822318,0.049873,844.689322,845.005186,23.89187,0.080524,23.798631,24.031728,141.21,8.87,0
2019-7-28 12:50,7.982594,0.539433,6.43862,9.50358,8.990199,8.018962,0.491923,6.40676,9.43864,9.18851,7.670895,0.54178,5.65639,8.70867,8.456857,7.085933,0.592587,4.89458,8.70298,8.451626,6.283538,0.67443,4.13055,7.9452,7.434037,5.58077,0.802886,3.3652,7.9444,7.433056,167.07,4.24,167.76,165.87,4.97,167.94,154.12,6.21,160.78,844.872191,0.049873,844.739195,845.021811,23.887632,0.029667,23.832536,23.963918,133.46,9.08,0
2019-7-28 13:00,7.83854,0.867384,4.90614,9.50358,9.50358,8.08339,0.692785,5.64879,10.19661,9.68877,7.508361,0.794356,4.89332,8.70867,8.70867,6.865808,0.830231,4.1329,8.70298,8.70298,6.275909,0.727072,4.13055,8.70813,8.196967,5.653274,0.751752,3.3652,7.9444,7.433056,160.64,3.9,163.06,158.13,4.73,157.73,145.67,5.61,154.7,844.938689,0.083122,844.722571,845.088309,23.896108,0.021191,23.836774,23.934251,126.39,6.33,0
2019-7-28 13:10,8.609378,1.0168,4.1399,10.26982,10.26982,8.999017,0.71704,6.40676,10.19661,9.94648,8.491195,0.841666,5.65639,10.23481,9.982997,7.928351,0.882025,4.89458,10.22634,9.46466,7.247119,0.881184,4.89348,9.47106,8.959897,6.757624,1.015056,4.1284,10.234,9.4708,160.46,4.89,159.07,158.02,5.78,158.43,145.54,6.36,137.93,844.772444,0.066498,844.556326,844.922064,23.785916,0.059334,23.688439,23.904584,126.69,7.02,0
2019-7-28 13:20,8.51513,1.206062,5.67238,11.03606,11.03606,9.762293,0.626083,7.16473,10.95458,10.70445,9.265711,0.752387,6.41946,10.99788,10.99788,8.564354,0.908684,5.65626,10.98802,10.477694,7.913157,1.007068,4.89348,10.23399,10.23399,7.213254,1.017346,4.8916,10.9972,10.234,155.52,4.03,156.79,152.27,4.79,159.5,140.33,5.74,135.67,844.523077,0.049873,844.390082,844.722571,23.637582,0.033905,23.561296,23.70963,123.05,6.26,0
2019-7-28 13:30,7.099119,1.147828,4.1399,11.03606,10.783201,8.828474,0.781467,6.40676,10.95458,10.70445,8.479749,0.840903,5.65639,10.99788,10.99788,7.895599,0.918586,5.65626,10.98802,10.736666,7.178455,0.897206,4.89348,9.47106,8.959897,6.540112,0.897523,4.1284,9.4708,8.959456,154.37,5.19,161.17,151.87,5.86,161.7,140.44,6.53,122.41,844.572951,0.049873,844.356833,844.75582,23.57401,0.033905,23.510438,23.658773,121.69,8.88,0
2019-7-28 13:40,6.73209,1.420609,3.37366,11.03606,10.522679,7.950745,1.337817,4.13285,10.95458,10.70445,7.599929,1.27509,4.13025,10.23481,9.982997,7.069176,1.289524,3.37122,9.46466,9.46466,6.589473,1.24205,2.60469,9.47106,9.219293,6.20583,1.083744,4.1284,8.7076,8.455744,154.22,6.59,166.07,150.26,7.88,159.33,138.46,8.57,144.03,844.6062,0.066498,844.390082,844.805693,23.552819,0.025429,23.476533,23.590963,120.3,8.53,0
2019-7-28 13:50,5.940564,0.930215,3.37366,7.9711,7.9711,7.884802,0.727651,4.89082,9.43864,8.9308,7.313778,0.832509,4.13025,8.70867,8.70867,6.612168,0.854605,4.1329,7.9413,7.9413,5.937168,0.745383,4.13055,7.9452,7.434037,5.59527,0.759384,3.3652,7.1812,7.1812,152.66,3.87,164.7,149.08,4.94,153.37,136.2,6.51,132.23,844.639449,0.049873,844.523077,844.822318,23.396009,0.038143,23.328199,23.480771,114.62,8.54,0
2019-7-28 14:00,8.336596,0.649005,4.90614,10.26982,10.016961,8.466922,0.501018,7.16473,10.19661,9.94648,8.340107,0.540254,7.18253,10.23481,9.723553,7.653385,0.642858,5.65626,9.46466,8.954334,6.856499,0.726309,4.89348,8.70813,8.456363,6.251622,0.895234,3.3652,8.7076,8.455744,164.82,5.26,168.86,159.96,5.26,162.36,145.26,4.61,151.64,844.539702,0.099747,844.273711,844.75582,23.336675,0.033905,23.294294,23.434152,123.19,5.31,0
2019-7-28 14:10,8.37874,0.862786,4.1399,10.26982,10.26982,8.455553,0.752664,5.64879,10.19661,10.19661,8.317215,0.785199,5.65639,10.23481,9.723553,7.887982,0.910208,4.89458,10.22634,9.716014,7.367662,0.821676,4.13055,9.47106,8.959897,6.965978,0.876154,4.8916,10.234,9.982144,164.87,5.98,165.8,159.35,6.62,157.42,145.92,6.34,145.48,844.390082,0.033249,844.257086,844.539702,23.260388,0.033905,23.218007,23.340913,126.23,6.43,0
2019-7-28 14:20,8.344259,1.153191,4.1399,10.26982,10.016961,8.629886,0.885309,5.64879,10.19661,10.19661,8.332476,0.979019,5.65639,10.99788,10.486623,7.740978,1.028268,4.89458,10.22634,10.22634,7.225757,1.039874,4.13055,10.23399,9.722827,6.91179,1.083744,4.1284,9.4708,9.218944,162.58,5.88,165.6,157.88,7.56,151.43,145.48,8.08,138.7,844.30696,0.049873,844.157339,844.489828,23.201055,0.042381,23.12053,23.273103,126.24,8.07,0
2019-7-28 14:30,7.157353,1.087295,4.1399,10.26982,9.50358,7.68015,0.851958,5.64879,10.19661,9.94648,7.190161,0.932472,4.13025,9.47174,9.47174,6.711187,0.977997,4.1329,10.22634,9.46466,6.152315,1.087175,3.36762,8.70813,8.456363,5.859338,0.89905,3.3652,9.4708,8.959456,161.52,7.77,161.6,158.07,8.99,149.53,145.22,9.73,148.9,844.423331,0.033249,844.257086,844.589575,23.171388,0.025429,23.116292,23.222245,125.08,8.97,0
2019-7-28 14:40,7.414044,0.877345,4.1399,9.50358,9.250721,7.863578,0.573783,5.64879,9.43864,9.18851,7.754833,0.693631,4.89332,10.23481,9.47174,7.277115,0.897259,4.1329,9.46466,8.954334,6.630672,0.946796,4.13055,8.70813,8.456363,6.176066,0.931104,4.1284,7.9444,7.9444,159.32,4.95,163.61,155.48,5.02,146.75,142.39,5.36,141.43,844.340208,0.049873,844.173964,844.489828,23.001863,0.059334,22.929814,23.124768,123.28,7.61,0
2019-7-28 14:50,7.162717,0.92102,4.90614,8.73734,8.73734,7.765042,0.542707,5.64879,9.43864,8.9308,7.539647,0.632585,4.89332,8.70867,8.70867,6.774406,0.940675,3.37122,9.46466,8.70298,5.895207,1.011645,3.36762,7.9452,7.9452,5.391496,0.904392,3.3652,7.9444,7.433056,160.35,6.23,160.58,154.96,6.04,146.05,142.01,5.93,140.57,844.323584,0.049873,844.140715,844.45658,22.811147,0.059334,22.726384,22.946767,122.58,8.6,0
2019-7-28 15:00,7.6125,0.629083,4.90614,9.50358,8.73734,7.67636,0.497228,5.64879,8.68067,8.68067,7.509124,0.664634,4.89332,8.70867,8.456857,6.802588,0.774629,4.89458,8.70298,8.192654,6.085177,0.789633,3.36762,7.9452,7.693433,5.452552,0.883786,3.3652,7.9444,7.433056,163.86,4.79,160.4,159.24,5.67,136.98,146.2,6.21,153.61,844.190588,0.049873,844.074217,844.356833,22.734861,0.016953,22.700956,22.78148,126.83,7.8,0
2019-7-28 15:10,6.961196,0.710304,4.1399,8.73734,8.484481,7.072258,0.622293,4.89082,8.68067,8.17283,6.789549,0.737889,4.89332,8.70867,8.456857,6.019581,0.703792,4.1329,7.9413,7.9413,5.17729,0.629417,3.36762,7.18227,6.930503,4.786278,0.734962,3.3652,7.1812,6.669856,166.75,5.64,174.11,160.75,6.76,165.22,146.97,6.91,139.77,844.190588,0.049873,844.024344,844.340208,22.582288,0.072048,22.484811,22.71367,125.54,7.62,0
2019-7-28 15:20,6.758908,0.709538,4.90614,8.73734,8.223959,6.692515,0.734473,4.89082,8.68067,7.9227,6.499582,0.660056,4.89332,8.70867,8.197413,6.119361,0.568213,4.89458,7.9413,7.689946,5.55494,0.626366,4.13055,7.18227,7.18227,4.94655,0.68459,3.3652,7.1812,6.669856,178.89,7.2,168.75,173.31,7.17,165.4,158.9,7.64,147.21,843.974471,0.033249,843.874724,844.140715,22.535668,0.012714,22.51024,22.565335,130.43,8.34,0
2019-7-28 15:30,5.927538,0.658966,4.1399,7.9711,7.718241,5.844346,0.647306,4.13285,7.9227,7.41486,5.511407,0.540254,4.13025,7.18253,6.671273,5.242668,0.581162,3.37122,7.17962,6.669294,4.895006,0.616447,3.36762,6.41934,6.167573,4.343622,0.635746,2.602,6.418,6.166144,184.46,9.92,201.63,179.23,10.67,204.3,164.21,8.97,152.6,843.907973,0.033249,843.791602,844.024344,22.565335,0.016953,22.535668,22.624669,133.92,9.77,0
2019-7-28 15:40,6.109137,0.77237,4.1399,8.73734,8.223959,5.954252,0.772371,4.13285,8.68067,7.9227,5.671651,0.716523,4.13025,7.9456,7.434343,5.286845,0.751778,3.37122,7.17962,6.928266,5.05751,0.654594,3.36762,6.41934,6.41934,4.559608,0.659405,2.602,5.6548,5.6548,194.67,7.49,189.4,188.67,8.04,202.98,173.83,8.1,188.37,843.82485,0.049873,843.691855,843.941222,22.734861,0.050858,22.620431,22.802671,146.59,10.16,0
2019-7-28 15:50,5.756666,0.710304,4.1399,7.20486,7.20486,5.608618,0.681415,4.13285,7.16473,7.16473,5.457992,0.736363,3.36718,7.18253,6.930717,5.254855,0.696937,3.37122,7.17962,6.669294,5.191023,0.70571,3.36762,7.18227,6.671107,4.95113,0.712066,3.3652,6.418,6.418,187.89,5.84,187.11,183.11,5.05,184.79,168.91,5.41,171.18,843.808226,0.016624,843.741728,843.907973,22.726384,0.033905,22.66705,22.777242,145.36,8.19,0
2019-7-28 16:00,6.915988,0.706473,5.67238,8.73734,8.484481,6.763006,0.729925,4.89082,8.68067,8.43054,6.462955,0.637163,4.89332,7.9456,7.9456,5.973881,0.668755,4.1329,7.9413,7.689946,5.673957,0.615685,4.13055,8.70813,7.693433,5.331966,0.634982,3.3652,7.1812,6.929344,191.15,6.95,201.3,188.71,6.25,195.32,175.94,6.3,172.49,843.841475,0.033249,843.741728,843.957846,22.709432,0.033905,22.64586,22.756051,152.76,7.61,0
2019-7-28 16:10,7.543538,0.680421,5.67238,9.50358,8.990199,7.373172,0.692027,4.89082,9.43864,8.9308,7.024575,0.853112,4.89332,9.47174,8.960483,6.284646,0.728928,4.1329,8.70298,7.9413,5.644966,0.747671,4.13055,7.9452,7.693433,5.189248,0.750226,3.3652,7.1812,6.929344,197.38,5.82,188.72,192.83,6.7,180.01,181,7.46,180.45,843.808226,0.033249,843.691855,843.907973,22.675527,0.038143,22.59924,22.743337,159.2,7.77,0
2019-7-28 16:20,7.302939,0.668161,5.67238,8.73734,8.73734,7.120768,0.663224,5.64879,8.68067,8.43054,6.808626,0.640216,4.89332,8.70867,8.456857,6.117076,0.733498,4.1329,7.9413,7.9413,5.545785,0.658409,4.13055,7.18227,7.18227,5.02516,0.616666,2.602,7.1812,6.669856,198.67,5.21,205.5,196.01,5.58,197.92,184.52,5.79,185.01,843.758353,0.033249,843.625357,843.841475,22.514478,0.042381,22.446668,22.59924,164.37,7.93,0
2019-7-28 16:30,6.440152,0.943241,4.1399,8.73734,8.484481,6.290791,0.938367,3.37488,8.68067,8.43054,6.036399,0.991991,3.36718,8.70867,8.456857,5.441466,0.920109,3.37122,7.9413,7.430974,5.033096,0.728598,3.36762,7.18227,6.930503,4.661114,0.666274,3.3652,7.1812,6.929344,197.15,4.87,201.98,195.51,5.11,191.29,184.89,5.01,193.49,843.725104,0.016624,843.641982,843.808226,22.476335,0.012714,22.446668,22.501763,163.95,7.03,0
2019-7-28 16:40,5.263974,0.623719,3.37366,7.20486,6.952001,5.099262,0.607892,3.37488,7.16473,6.65689,4.908581,0.555515,3.36718,6.41946,6.167647,4.507647,0.530129,2.60954,6.41794,5.907614,4.14352,0.521081,3.36762,5.65641,5.145247,3.791066,0.527371,2.602,5.6548,5.143456,200.78,5.15,202.52,198.13,5.88,200.2,188.39,5.8,193.3,843.774977,0.033249,843.658606,843.874724,22.455144,0.025429,22.412763,22.501763,168.96,6.63,0
2019-7-28 16:50,5.584262,0.793058,2.60742,7.20486,7.20486,5.432769,0.784499,3.37488,7.9227,7.41486,5.151238,0.78291,3.36718,7.18253,6.671273,4.620375,0.786054,2.60954,7.9413,7.430974,4.256433,0.727835,2.60469,5.65641,5.65641,4.033,0.74183,2.602,5.6548,5.402944,201.87,7.93,201.47,199.38,8.42,196.36,188.04,8.74,185.01,843.774977,0.033249,843.691855,843.858099,22.383096,0.012714,22.366143,22.421239,166.95,10.1,0
2019-7-28 17:00,6.437088,0.824474,4.1399,8.73734,8.223959,6.280179,0.807238,4.13285,8.68067,8.17283,5.966959,0.833272,4.13025,7.9456,7.434343,5.595326,0.808142,3.37122,7.9413,7.689946,5.300122,0.804128,3.36762,7.18227,7.18227,4.731328,0.72733,2.602,7.1812,6.418,194.13,7.97,194.63,192.66,7.17,196.18,182.47,7.42,179.25,843.725104,0.049873,843.575484,843.858099,22.332238,0.016953,22.277143,22.370381,164.97,8.27,0
2019-7-28 17:10,6.798753,0.716434,4.1399,8.73734,8.484481,6.632635,0.700364,4.13285,8.68067,8.17283,6.413355,0.786725,4.13025,7.9456,7.9456,5.981497,0.731974,4.1329,7.9413,7.430974,5.591561,0.801077,3.36762,7.9452,7.434037,4.987,0.977659,2.602,7.1812,7.1812,193.63,5.48,200.94,192.07,4.9,197.94,182.7,5.69,179.78,843.658606,0.033249,843.558859,843.774977,22.154237,0.063572,22.069474,22.277143,167.03,8.71,0
